"Date","Price","Open","High","Low","Vol.","Change %"
"04/29/2024","75.76","75.01","75.88","74.58","13.23M","1.14%"
"04/26/2024","74.91","75.54","76.28","74.43","14.22M","0.59%"
"04/25/2024","74.47","73.18","74.56","73.18","11.92M","0.64%"
"04/24/2024","74.00","73.12","74.07","72.88","16.38M","2.92%"
"04/23/2024","71.90","70.48","72.18","70.39","15.27M","2.59%"
"04/22/2024","70.08","69.11","70.30","68.54","15.02M","2.33%"
"04/19/2024","68.49","67.84","68.57","67.78","13.08M","0.28%"
"04/18/2024","68.30","68.51","69.04","68.22","9.49M","0.09%"
"04/17/2024","68.24","69.12","69.42","68.14","12.76M","-1.13%"
"04/16/2024","69.02","69.43","69.71","68.70","17.48M","-1.43%"
"04/15/2024","70.02","71.12","71.44","69.58","15.90M","-0.94%"
"04/12/2024","70.69","72.32","72.36","70.69","18.23M","-4.76%"
"04/11/2024","74.22","74.58","74.79","73.74","14.99M","0.35%"
"04/10/2024","73.96","73.82","74.53","73.12","20.57M","2.19%"
"04/09/2024","72.37","71.76","72.62","71.70","14.08M","1.78%"
"04/08/2024","71.10","71.35","71.78","70.95","10.56M","0.07%"
"04/05/2024","71.05","71.07","71.42","70.81","12.26M","-0.40%"
"04/04/2024","71.34","72.36","72.61","71.29","11.09M","-0.68%"
"04/03/2024","71.83","71.81","72.25","71.50","11.78M","-0.60%"
"04/02/2024","72.26","71.96","72.52","71.90","17.29M","-0.67%"
"04/01/2024","72.75","72.62","72.96","72.19","14.31M","1.40%"
"03/28/2024","71.75","71.47","71.98","71.45","14.07M","1.08%"
"03/27/2024","70.98","70.29","71.08","69.99","13.28M","0.15%"
"03/26/2024","70.88","71.23","71.26","70.49","10.88M","0.03%"
"03/25/2024","70.86","71.33","71.88","70.76","12.42M","-0.93%"
"03/22/2024","71.52","71.87","72.01","71.43","12.77M","-2.30%"
"03/21/2024","73.21","73.67","74.11","73.15","11.86M","-0.47%"
"03/20/2024","73.55","72.93","73.70","72.68","11.12M","1.04%"
"03/19/2024","72.80","72.46","73.11","72.23","8.16M","-0.14%"
"03/18/2024","72.90","72.80","73.39","72.71","8.54M","0.14%"
"03/15/2024","72.80","72.95","73.50","72.77","10.23M","0.03%"
"03/14/2024","72.78","74.60","74.75","72.61","18.92M","-3.91%"
"03/13/2024","75.74","75.30","76.80","75.30","15.32M","0.43%"
"03/12/2024","75.42","75.23","75.83","74.58","13.31M","1.60%"
"03/11/2024","74.23","74.00","75.42","73.92","13.51M","1.78%"
"03/08/2024","72.93","72.19","73.14","72.14","16.43M","1.39%"
"03/07/2024","71.93","71.99","72.14","71.15","12.37M","-1.59%"
"03/06/2024","73.09","73.57","74.09","72.99","19.79M","2.28%"
"03/05/2024","71.46","70.65","72.10","70.44","15.80M","0.10%"
"03/04/2024","71.39","73.11","73.11","71.09","19.55M","-3.51%"
"03/01/2024","73.99","73.85","74.45","73.74","11.98M","0.80%"
"02/29/2024","73.40","74.05","74.41","73.18","12.55M","-0.75%"
"02/28/2024","73.96","75.38","75.54","73.82","16.91M","-3.98%"
"02/27/2024","77.02","76.87","77.39","76.60","14.49M","1.53%"
"02/26/2024","75.86","74.98","75.92","74.70","13.97M","0.72%"
"02/23/2024","75.32","75.83","76.28","74.51","12.30M","-0.21%"
"02/22/2024","75.48","74.46","75.73","74.37","14.84M","0.71%"
"02/21/2024","74.94","73.85","75.74","73.44","23.53M","3.34%"
"02/20/2024","72.52","72.84","73.05","71.57","14.35M","-1.04%"
"02/16/2024","73.28","74.23","74.73","73.28","16.39M","0.12%"
"02/15/2024","73.20","72.60","73.51","72.47","12.08M","0.59%"
"02/14/2024","72.77","71.70","72.79","71.62","12.82M","2.50%"
"02/13/2024","70.99","71.35","72.41","70.82","13.56M","-2.11%"
"02/12/2024","72.52","71.70","73.50","71.70","18.15M","1.56%"
"02/09/2024","71.41","70.20","71.48","69.41","19.00M","1.75%"
"02/08/2024","70.18","71.28","72.58","70.05","33.07M","-3.88%"
"02/07/2024","73.02","73.92","75.53","72.53","53.77M","-5.87%"
"02/06/2024","77.57","76.39","77.68","75.09","39.36M","4.82%"
"02/05/2024","74.00","71.56","74.51","71.25","27.72M","3.87%"
"02/02/2024","71.24","71.52","71.62","70.45","18.82M","-0.84%"
"02/01/2024","71.85","72.54","72.85","71.51","14.45M","0.40%"
"01/31/2024","71.56","70.89","72.32","70.89","15.74M","-0.21%"
"01/30/2024","71.71","71.85","72.45","71.48","17.09M","-1.71%"
"01/29/2024","72.96","74.04","74.18","72.21","17.54M","-0.58%"
"01/26/2024","73.38","72.48","74.09","72.30","19.42M","0.22%"
"01/25/2024","73.23","74.55","74.86","72.94","23.27M","-1.80%"
"01/24/2024","74.56","74.65","74.98","73.59","36.50M","1.59%"
"01/23/2024","73.39","72.14","73.87","71.94","53.02M","7.85%"
"01/22/2024","68.05","66.71","68.16","66.07","27.29M","-1.14%"
"01/19/2024","68.83","66.63","69.31","66.35","34.55M","2.01%"
"01/18/2024","67.47","68.02","68.50","67.42","19.31M","-1.28%"
"01/17/2024","68.35","67.15","68.42","66.69","22.68M","-0.76%"
"01/16/2024","68.87","69.54","69.93","68.71","27.61M","-3.31%"
"01/12/2024","71.23","71.98","72.81","71.20","16.15M","-0.75%"
"01/11/2024","71.77","71.93","72.51","70.93","18.10M","1.36%"
"01/10/2024","70.81","70.78","71.17","70.44","19.54M","-0.85%"
"01/09/2024","71.41","70.65","71.51","70.36","21.45M","-1.18%"
"01/08/2024","72.26","70.65","72.44","70.32","22.00M","-0.18%"
"01/05/2024","72.39","73.37","73.37","72.24","21.73M","-2.21%"
"01/04/2024","74.03","74.92","75.08","73.81","18.45M","-2.52%"
"01/03/2024","75.94","73.70","76.04","73.44","24.44M","2.45%"
"01/02/2024","74.13","75.41","75.43","73.88","21.74M","-3.55%"
"12/29/2023","76.85","76.41","76.98","76.17","14.09M","0.35%"
"12/28/2023","76.59","76.58","77.13","76.33","18.94M","1.48%"
"12/27/2023","75.47","75.63","75.80","74.77","14.90M","0.34%"
"12/26/2023","75.21","75.52","76.32","75.09","13.12M","0.76%"
"12/22/2023","74.64","73.87","75.04","73.81","20.00M","-1.29%"
"12/21/2023","75.62","74.23","75.64","73.72","20.81M","3.97%"
"12/20/2023","72.73","73.95","74.66","72.71","27.54M","-2.71%"
"12/19/2023","74.75","73.77","75.37","73.59","20.94M","2.10%"
"12/18/2023","73.22","73.42","73.60","72.59","17.23M","-0.90%"
"12/15/2023","73.88","73.37","74.91","72.70","31.33M","2.76%"
"12/14/2023","71.90","70.87","72.62","70.82","25.20M","1.47%"
"12/13/2023","70.86","70.31","70.88","69.53","21.72M","0.10%"
"12/12/2023","70.79","70.78","71.35","70.33","14.73M","0.03%"
"12/11/2023","70.77","69.89","71.00","69.49","19.72M","-1.07%"
"12/08/2023","71.53","71.41","71.83","71.22","16.91M","-0.26%"
"12/07/2023","71.72","70.94","71.76","70.84","18.97M","1.17%"
"12/06/2023","70.89","71.75","72.33","70.89","30.39M","-1.23%"
"12/05/2023","71.77","71.43","72.09","71.31","19.13M","-0.89%"
"12/04/2023","72.41","72.06","72.96","71.87","21.07M","-1.30%"
"12/01/2023","73.36","72.50","73.51","71.51","28.00M","-1.19%"
"11/30/2023","74.25","74.07","74.31","73.38","17.88M","0.28%"
"11/29/2023","74.04","74.37","74.82","73.80","30.97M","-2.70%"
"11/28/2023","76.09","75.91","76.19","74.62","23.68M","-1.02%"
"11/27/2023","76.87","76.90","78.58","76.44","18.25M","-1.22%"
"11/24/2023","77.83","77.61","78.40","77.55","12.25M","-0.60%"
"11/22/2023","78.29","78.61","79.04","77.47","18.98M","0.03%"
"11/21/2023","78.27","77.19","78.60","76.94","20.53M","0.61%"
"11/20/2023","77.80","76.26","78.08","75.91","31.56M","1.11%"
"11/17/2023","76.94","76.37","77.80","76.10","35.58M","-1.91%"
"11/16/2023","78.44","78.85","80.09","77.57","63.01M","-9.14%"
"11/15/2023","86.33","86.22","87.09","85.16","28.99M","3.82%"
"11/14/2023","83.16","82.06","83.82","81.62","20.90M","1.96%"
"11/13/2023","81.56","82.05","82.61","81.39","11.24M","-0.59%"
"11/10/2023","82.05","81.71","82.17","80.97","9.80M","0.02%"
"11/09/2023","82.03","83.86","83.97","81.78","10.89M","-2.44%"
"11/08/2023","84.08","83.90","85.00","83.77","8.15M","-0.71%"
"11/07/2023","84.69","84.14","84.94","83.40","8.83M","0.06%"
"11/06/2023","84.64","85.82","85.99","84.51","9.79M","0.06%"
"11/03/2023","84.59","84.22","85.35","83.79","15.15M","2.28%"
"11/02/2023","82.70","82.94","83.27","82.33","10.61M","1.13%"
"11/01/2023","81.78","81.01","81.79","80.52","9.55M","-0.07%"
"10/31/2023","81.84","81.25","81.84","80.20","12.09M","-0.72%"
"10/30/2023","82.44","82.92","83.53","82.31","8.98M","0.39%"
"10/27/2023","82.12","83.16","83.41","81.78","10.80M","0.38%"
"10/26/2023","81.81","80.58","82.39","80.51","13.01M","1.83%"
"10/25/2023","80.34","80.61","81.31","80.10","11.39M","-2.22%"
"10/24/2023","82.17","79.77","82.62","79.76","17.93M","2.93%"
"10/23/2023","79.83","78.75","80.24","78.35","12.72M","0.71%"
"10/20/2023","79.26","79.55","80.18","79.11","14.64M","-2.05%"
"10/19/2023","80.92","80.79","81.70","80.43","12.62M","-1.69%"
"10/18/2023","82.31","82.26","83.02","82.06","9.32M","-1.07%"
"10/17/2023","83.20","82.05","83.65","81.86","8.27M","-0.47%"
"10/16/2023","83.60","82.99","84.25","81.93","10.08M","0.35%"
"10/13/2023","83.31","83.35","84.77","83.04","10.33M","-0.58%"
"10/12/2023","83.80","86.84","86.93","83.49","16.16M","-3.73%"
"10/11/2023","87.04","87.27","88.05","86.41","11.11M","0.70%"
"10/10/2023","86.43","84.95","87.00","84.85","13.56M","2.73%"
"10/09/2023","84.13","83.20","84.49","82.86","10.88M","-1.41%"
"10/06/2023","85.33","83.54","85.78","83.29","13.42M","2.86%"
"10/05/2023","82.96","82.81","83.00","81.75","10.33M","-0.49%"
"10/04/2023","83.37","83.56","83.83","82.94","8.90M","-0.54%"
"10/03/2023","83.83","83.79","84.28","83.24","11.45M","-2.30%"
"10/02/2023","85.80","86.02","86.37","85.16","8.21M","-0.24%"
"09/29/2023","86.01","86.55","87.21","85.87","9.65M","1.40%"
"09/28/2023","84.82","84.17","85.16","83.59","10.09M","-0.75%"
"09/27/2023","85.46","85.65","85.82","84.58","7.23M","0.33%"
"09/26/2023","85.18","85.73","86.33","84.98","9.67M","-1.50%"
"09/25/2023","86.48","85.15","86.53","85.04","9.90M","-1.22%"
"09/22/2023","87.55","86.63","88.12","86.37","22.47M","4.98%"
"09/21/2023","83.40","83.15","84.06","83.05","10.64M","-1.90%"
"09/20/2023","85.01","86.23","86.76","84.93","9.23M","-1.57%"
"09/19/2023","86.37","85.39","87.14","85.35","9.25M","0.10%"
"09/18/2023","86.28","85.42","86.43","84.67","9.29M","-0.06%"
"09/15/2023","86.33","87.03","87.47","86.09","10.15M","-1.06%"
"09/14/2023","87.26","87.80","87.85","86.70","8.64M","0.41%"
"09/13/2023","86.90","87.20","87.54","86.64","10.63M","-0.75%"
"09/12/2023","87.55","87.44","89.20","87.43","10.26M","-0.46%"
"09/11/2023","87.96","88.97","89.59","86.97","15.77M","-1.49%"
"09/08/2023","89.29","88.84","89.54","87.98","10.34M","0.09%"
"09/07/2023","89.21","90.86","90.98","88.20","18.67M","-4.74%"
"09/06/2023","93.65","93.35","94.99","93.33","10.12M","-0.21%"
"09/05/2023","93.85","93.73","94.59","93.27","10.10M","-0.38%"
"09/01/2023","94.21","93.75","95.86","93.72","17.47M","2.27%"
"08/31/2023","92.11","92.19","92.57","91.38","13.33M","-0.80%"
"08/30/2023","92.86","91.77","93.45","91.69","13.78M","-0.40%"
"08/29/2023","93.23","92.66","93.30","91.56","16.93M","1.94%"
"08/28/2023","91.46","90.73","91.99","90.52","14.61M","2.69%"
"08/25/2023","89.06","88.50","89.28","87.52","11.38M","0.80%"
"08/24/2023","88.36","89.72","90.15","88.29","10.68M","-0.81%"
"08/23/2023","89.08","87.62","89.82","87.56","12.19M","2.00%"
"08/22/2023","87.34","88.52","88.73","87.12","11.61M","-0.55%"
"08/21/2023","87.82","86.86","88.07","86.48","14.17M","0.61%"
"08/18/2023","87.29","87.04","87.61","86.13","20.42M","-2.89%"
"08/17/2023","89.88","91.16","91.17","89.50","15.73M","1.72%"
"08/16/2023","88.37","88.87","89.73","87.54","23.29M","-2.70%"
"08/15/2023","90.82","92.21","92.22","89.98","14.76M","-2.00%"
"08/14/2023","92.67","93.44","93.65","91.75","17.58M","-2.36%"
"08/11/2023","94.91","96.52","96.82","93.54","25.22M","-3.52%"
"08/10/2023","98.37","97.48","100.98","96.30","53.19M","4.60%"
"08/09/2023","94.05","95.21","95.49","93.28","18.64M","0.67%"
"08/08/2023","93.42","92.72","93.68","92.14","13.50M","-2.42%"
"08/07/2023","95.74","96.95","96.97","94.23","13.89M","-0.35%"
"08/04/2023","96.08","96.91","97.66","95.87","13.48M","-0.70%"
"08/03/2023","96.75","95.89","97.66","95.76","15.46M","2.64%"
"08/02/2023","94.27","96.89","96.91","93.76","19.45M","-5.02%"
"08/01/2023","99.25","99.03","100.30","98.46","14.42M","-2.02%"
"07/31/2023","101.30","98.95","101.63","98.88","17.73M","1.60%"
"07/28/2023","99.70","97.24","100.36","97.13","31.96M","5.35%"
"07/27/2023","94.63","96.92","97.16","94.36","18.69M","-1.75%"
"07/26/2023","96.32","94.15","96.72","94.04","15.83M","2.27%"
"07/25/2023","94.18","97.34","97.66","93.81","25.83M","-1.42%"
"07/24/2023","95.54","91.29","96.64","90.53","33.38M","4.54%"
"07/21/2023","91.39","92.10","92.44","90.77","13.90M","0.29%"
"07/20/2023","91.12","90.91","92.33","90.58","14.75M","-0.21%"
"07/19/2023","91.31","92.78","93.91","91.31","17.23M","0.98%"
"07/18/2023","90.43","90.77","91.43","89.39","20.25M","-2.37%"
"07/17/2023","92.62","91.47","92.76","90.27","17.32M","-1.22%"
"07/14/2023","93.76","94.41","95.28","93.44","18.90M","-2.12%"
"07/13/2023","95.79","94.23","96.18","93.80","24.02M","2.78%"
"07/12/2023","93.21","93.31","94.23","91.77","24.16M","2.41%"
"07/11/2023","91.01","90.25","91.54","88.26","20.77M","1.36%"
"07/10/2023","89.79","89.29","91.26","88.84","25.40M","0.01%"
"07/07/2023","89.78","86.03","90.80","85.90","46.99M","8.00%"
"07/06/2023","83.13","82.42","83.24","81.94","12.94M","-0.55%"
"07/05/2023","83.59","83.27","83.97","82.12","11.20M","0.27%"
"07/03/2023","83.36","84.15","84.91","83.29","11.51M","0.86%"
"06/30/2023","82.65","82.53","83.52","82.31","12.17M","-0.24%"
"06/29/2023","82.84","82.68","83.28","82.30","13.36M","-1.23%"
"06/28/2023","83.87","85.02","85.02","83.67","14.11M","-2.92%"
"06/27/2023","86.39","86.09","86.87","85.98","13.99M","1.94%"
"06/26/2023","84.75","84.60","85.98","84.49","10.81M","0.65%"
"06/23/2023","84.20","85.08","85.21","83.66","14.91M","-2.27%"
"06/22/2023","86.16","86.05","86.58","84.60","10.27M","0.14%"
"06/21/2023","86.04","86.64","88.41","85.89","15.16M","-1.32%"
"06/20/2023","87.19","89.07","89.44","86.58","23.38M","-4.53%"
"06/16/2023","91.32","93.21","93.49","90.75","25.09M","-0.11%"
"06/15/2023","91.42","90.69","91.99","89.83","26.57M","3.18%"
"06/14/2023","88.60","87.23","89.36","86.97","21.52M","2.11%"
"06/13/2023","86.77","87.22","88.47","86.51","16.81M","1.92%"
"06/12/2023","85.13","85.28","86.55","84.91","11.58M","0.42%"
"06/09/2023","84.78","85.33","86.10","84.35","12.90M","-0.74%"
"06/08/2023","85.41","84.45","86.21","84.45","11.28M","1.01%"
"06/07/2023","84.56","85.00","86.21","84.37","12.89M","-1.64%"
"06/06/2023","85.97","82.79","86.32","82.66","18.45M","2.73%"
"06/05/2023","83.69","83.28","83.85","82.54","9.59M","0.15%"
"06/02/2023","83.56","84.36","85.30","83.43","17.62M","1.53%"
"06/01/2023","82.30","78.68","83.29","78.68","23.22M","4.34%"
"05/31/2023","78.88","78.91","78.99","77.11","16.21M","1.12%"
"05/30/2023","78.00","79.44","80.02","77.51","21.21M","-2.84%"
"05/26/2023","80.29","79.22","80.88","77.74","16.42M","2.78%"
"05/25/2023","78.11","79.91","80.03","77.46","21.81M","-2.99%"
"05/24/2023","80.52","81.47","81.90","80.20","17.05M","-2.01%"
"05/23/2023","82.18","83.45","84.26","82.00","19.92M","-3.74%"
"05/22/2023","85.37","84.95","86.74","84.93","16.95M","2.52%"
"05/19/2023","83.27","83.14","84.48","82.77","21.57M","-2.09%"
"05/18/2023","85.04","90.04","90.23","84.28","60.26M","-5.41%"
"05/17/2023","89.91","87.71","90.66","87.27","27.67M","2.16%"
"05/16/2023","88.01","86.37","88.61","86.32","18.18M","0.48%"
"05/15/2023","87.59","86.39","87.65","85.11","23.69M","3.52%"
"05/12/2023","84.62","85.98","85.98","84.04","19.04M","-2.90%"
"05/11/2023","87.15","84.71","87.73","84.10","28.10M","5.96%"
"05/10/2023","82.25","81.45","83.79","81.08","16.87M","0.89%"
"05/09/2023","81.52","79.86","81.96","79.47","13.46M","-1.31%"
"05/08/2023","82.61","82.92","82.99","81.64","17.39M","0.11%"
"05/05/2023","82.52","82.05","82.67","81.34","17.53M","0.88%"
"05/04/2023","81.79","81.69","82.43","81.11","23.77M","1.24%"
"05/03/2023","80.79","80.62","81.31","79.81","17.76M","-0.06%"
"05/02/2023","80.84","82.45","82.58","79.97","20.69M","-3.12%"
"05/01/2023","83.45","83.44","84.56","83.06","12.91M","-0.63%"
"04/28/2023","83.97","83.47","84.36","83.16","18.11M","0.26%"
"04/27/2023","83.76","82.37","83.92","81.94","24.51M","1.99%"
"04/26/2023","82.12","84.32","84.50","82.06","24.98M","-0.12%"
"04/25/2023","82.22","84.60","84.98","81.52","36.44M","-4.57%"
"04/24/2023","86.16","87.65","87.73","85.31","22.76M","-2.51%"
"04/21/2023","88.38","89.20","89.43","87.55","23.10M","-1.77%"
"04/20/2023","89.97","92.56","93.00","89.29","25.53M","-2.94%"
"04/19/2023","92.70","93.80","94.02","92.16","18.99M","-2.09%"
"04/18/2023","94.68","98.18","98.33","94.38","20.67M","-0.96%"
"04/17/2023","95.60","95.92","96.41","94.68","15.71M","1.98%"
"04/14/2023","93.75","94.82","95.31","93.05","14.10M","-1.68%"
"04/13/2023","95.36","95.06","96.37","94.29","24.23M","2.48%"
"04/12/2023","93.05","96.99","98.05","92.79","35.52M","-5.93%"
"04/11/2023","98.92","101.59","101.67","98.36","19.02M","-1.75%"
"04/10/2023","100.68","99.77","101.96","99.74","16.31M","-1.17%"
"04/06/2023","101.87","97.70","102.37","97.44","26.85M","4.25%"
"04/05/2023","97.72","98.40","99.60","96.83","20.12M","-2.15%"
"04/04/2023","99.87","98.10","100.61","96.44","26.87M","2.37%"
"04/03/2023","97.56","100.04","100.89","96.78","26.89M","-3.71%"
"03/31/2023","101.32","101.99","102.72","100.28","28.38M","-1.16%"
"03/30/2023","102.51","100.48","104.16","99.65","57.78M","3.46%"
"03/29/2023","99.07","96.76","100.47","95.47","53.70M","1.54%"
"03/28/2023","97.57","94.54","98.67","91.28","118.88M","14.26%"
"03/27/2023","85.39","86.39","87.47","84.78","18.26M","-0.90%"
"03/24/2023","86.17","85.14","87.36","84.91","20.35M","0.44%"
"03/23/2023","85.79","86.94","87.63","84.54","26.86M","3.43%"
"03/22/2023","82.94","84.12","84.67","82.80","21.20M","-0.06%"
"03/21/2023","82.99","81.76","83.38","81.31","16.53M","3.33%"
"03/20/2023","80.31","79.47","81.21","78.81","19.54M","-0.82%"
"03/17/2023","80.98","83.29","83.45","79.94","23.71M","-0.67%"
"03/16/2023","81.52","80.77","81.78","79.98","22.92M","0.87%"
"03/15/2023","80.82","80.86","81.84","79.47","21.03M","-2.79%"
"03/14/2023","83.14","82.16","83.20","81.47","20.13M","1.15%"
"03/13/2023","82.20","82.31","83.05","81.28","17.85M","-0.07%"
"03/10/2023","82.26","81.94","83.81","81.63","18.12M","-0.49%"
"03/09/2023","82.66","84.40","84.97","82.17","24.33M","-4.12%"
"03/08/2023","86.21","86.65","87.03","85.72","14.72M","-2.01%"
"03/07/2023","87.98","88.76","89.29","87.45","14.51M","-0.99%"
"03/06/2023","88.86","88.83","90.53","87.29","16.98M","-0.09%"
"03/03/2023","88.94","89.35","89.69","87.65","25.83M","-0.06%"
"03/02/2023","88.99","88.21","90.15","87.23","25.69M","-0.22%"
"03/01/2023","89.19","92.13","92.13","88.97","35.43M","2.46%"
"02/28/2023","87.05","87.71","88.58","86.53","24.60M","-1.64%"
"02/27/2023","88.50","90.08","90.47","88.14","25.84M","0.28%"
"02/24/2023","88.25","89.31","90.90","87.29","36.17M","-5.48%"
"02/23/2023","93.36","99.25","99.62","91.35","40.48M","-0.65%"
"02/22/2023","93.98","94.77","95.08","92.76","24.48M","-0.34%"
"02/21/2023","94.30","95.68","96.80","93.90","27.17M","-4.91%"
"02/17/2023","99.16","100.15","100.24","98.41","18.12M","-3.01%"
"02/16/2023","102.24","101.84","103.64","101.17","21.75M","0.03%"
"02/15/2023","102.21","101.52","102.57","101.14","18.91M","-1.09%"
"02/14/2023","103.34","102.67","103.60","100.99","12.98M","-0.54%"
"02/13/2023","103.90","105.09","105.45","103.27","17.58M","1.10%"
"02/10/2023","102.77","104.91","105.74","101.92","18.78M","-4.43%"
"02/09/2023","107.54","107.58","108.88","106.84","16.28M","3.19%"
"02/08/2023","104.22","106.19","106.23","102.67","14.33M","-0.37%"
"02/07/2023","104.61","105.94","106.44","102.84","16.86M","0.05%"
"02/06/2023","104.56","102.94","105.38","102.35","15.34M","-0.83%"
"02/03/2023","105.43","107.14","108.60","104.92","15.98M","-3.11%"
"02/02/2023","108.81","111.55","111.57","106.90","23.40M","-2.73%"
"02/01/2023","111.87","110.91","112.99","109.22","16.62M","2.38%"
"01/31/2023","109.27","108.49","111.13","107.89","15.33M","-0.90%"
